CLASSIFICADOR,F1,PRECISAO,REVOGACAO,TESTE [s] ,TREINAMENTO [s]
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 45, 'metric': 'sokalsneath', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.004986763000488281,0.002991914749145508
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'hamming', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.005984306335449219,0.0029909610748291016
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'dice', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.002991199493408203,0.0029926300048828125
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'hamming', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.0019941329956054688,0.003989696502685547
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'hamming', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.003989219665527344,0.005983829498291016
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'hamming', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.0009970664978027344,0.001993417739868164
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'dice', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.001995563507080078,0.0019941329956054688
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'dice', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.0019941329956054688,0.0019948482513427734
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'dice', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.001994609832763672,0.005983829498291016
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'cityblock', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.0019941329956054688,0.002991914749145508
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 45, 'metric': 'sokalsneath', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.0009970664978027344,0.001995563507080078
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'cityblock', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.0009968280792236328,0.002992391586303711
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'cityblock', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.002992391586303711,0.0029921531677246094
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 45, 'metric': 'yule', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.005984067916870117,0.0019953250885009766
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 45, 'metric': 'yule', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.0029916763305664062,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 45, 'metric': 'yule', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.0019948482513427734,0.003988981246948242
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 45, 'metric': 'yule', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.0019936561584472656,0.0019958019256591797
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'yule', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.004987239837646484,0.002991914749145508
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'yule', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.0019943714141845703,0.003989696502685547
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 15, 'metric': 'yule', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.0019948482513427734,0.0029914379119873047
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'sokalsneath', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.0049877166748046875,0.003989696502685547
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'cityblock', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.0019941329956054688,0.005983829498291016
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'yule', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.0019943714141845703,0.000997304916381836
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'yule', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.0029921531677246094,0.0029916763305664062
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'yule', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.000997304916381836,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'yule', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.001995563507080078,0.001995563507080078
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'sokalsneath', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.001994609832763672,0.0019943714141845703
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'sokalsneath', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.001995563507080078,0.0009968280792236328
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'cityblock', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.0029914379119873047,0.0019948482513427734
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'sokalsneath', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.003989219665527344,0.0019948482513427734
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'sokalmichener', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.0029914379119873047,0.0019948482513427734
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'sokalmichener', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.001995086669921875,0.0019943714141845703
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'sokalmichener', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.0009970664978027344,0.003988981246948242
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'sokalmichener', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.003989696502685547,0.00797891616821289
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'seuclidean', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.002992391586303711,0.00399017333984375
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'cityblock', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.001995563507080078,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'dice', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.001994609832763672,0.0029926300048828125
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'cityblock', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.001994609832763672,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'jaccard', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.0019943714141845703,0.001995563507080078
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'kulsinski', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.001994609832763672,0.0029916763305664062
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'kulsinski', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.001993894577026367,0.002992391586303711
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'kulsinski', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.0069806575775146484,0.002992868423461914
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'kulsinski', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.0009970664978027344,0.005984306335449219
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'jaccard', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.002991199493408203,0.002992391586303711
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'jaccard', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.001993894577026367,0.002992868423461914
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'jaccard', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.0029926300048828125,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'dice', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.0009965896606445312,0.001995086669921875
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'hamming', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.0049860477447509766,0.0019953250885009766
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'hamming', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.0109710693359375,0.002992391586303711
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'hamming', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.0019943714141845703,0.004987001419067383
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'hamming', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.001994609832763672,0.0019953250885009766
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'dice', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.0029914379119873047,0.0019941329956054688
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 45, 'metric': 'dice', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.003988742828369141,0.005984783172607422
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'seuclidean', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.005983591079711914,0.0019943714141845703
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'seuclidean', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.0019941329956054688,0.0019953250885009766
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'seuclidean', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.0029921531677246094,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'hamming', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.0029914379119873047,0.0019953250885009766
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'jaccard', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.0029914379119873047,0.001995086669921875
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'jaccard', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.002991914749145508,0.0009958744049072266
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 15, 'metric': 'seuclidean', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.001994609832763672,0.001993894577026367
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'jaccard', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.002991199493408203,0.006981849670410156
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'hamming', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.015956878662109375,0.003989219665527344
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'hamming', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.0019958019256591797,0.003988981246948242
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'hamming', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.002991199493408203,0.006981849670410156
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'russellrao', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.001994609832763672,0.00498652458190918
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'dice', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.003989458084106445,0.0019953250885009766
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'dice', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.003988981246948242,0.0019948482513427734
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'dice', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.0019948482513427734,0.004986763000488281
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'dice', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.0029916763305664062,0.004987001419067383
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'cityblock', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.004987001419067383,0.007978200912475586
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'cityblock', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.0029909610748291016,0.005984067916870117
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'kulsinski', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.004987478256225586,0.0029921531677246094
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'kulsinski', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.0009980201721191406,0.0019941329956054688
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'kulsinski', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.003988981246948242,0.0029921531677246094
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'kulsinski', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.0019936561584472656,0.00897669792175293
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'l1', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.0059850215911865234,0.0039899349212646484
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'l1', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.002991914749145508,0.000997781753540039
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'l1', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.0019948482513427734,0.0029921531677246094
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.001994609832763672,0.00698089599609375
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.003989219665527344,0.003989696502685547
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'manhattan', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.003989696502685547,0.0019941329956054688
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'rogerstanimoto', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.0029916763305664062,0.0019948482513427734
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'rogerstanimoto', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.0039899349212646484,0.002991914749145508
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'rogerstanimoto', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.001994609832763672,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'rogerstanimoto', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.0019943714141845703,0.001994609832763672
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'russellrao', 'n_neighbors': 10, 'novelty': True}",0.5,0.5,0.5,0.0029921531677246094,0.002991914749145508
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'russellrao', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.0019943714141845703,0.003989458084106445
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.1, 'leaf_size': 30, 'metric': 'russellrao', 'n_neighbors': 20, 'novelty': True}",0.5,0.5,0.5,0.003988742828369141,0.0019941329956054688
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 15, 'metric': 'seuclidean', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.0049877166748046875,0.001995086669921875
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.01, 'leaf_size': 30, 'metric': 'yule', 'n_neighbors': 15, 'novelty': True}",0.5,0.5,0.5,0.001995563507080078,0.0019943714141845703
"Local Outlier Factor (LOF): {'algorithm': 'auto', 'contamination': 0.05, 'leaf_size': 15, 'metric': 'russellrao', 'n_neighbors': 5, 'novelty': True}",0.5,0.5,0.5,0.0019936561584472656,0.001995086669921875
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 100, 'random_state': 1}",0.5,0.5,0.5,0.08876276016235352,0.3939850330352783
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 150, 'random_state': 1}",0.5,0.5,0.5,0.09574389457702637,0.4388277530670166
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 100, 'random_state': 1}",0.5,0.5,0.5,0.04886984825134277,0.2648003101348877
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 200, 'random_state': 1}",0.5,0.5,0.5,0.10571789741516113,0.5669925212860107
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 150, 'random_state': 1}",0.5,0.5,0.5,0.09773874282836914,0.42386674880981445
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.75, 'max_samples': 1.0, 'n_estimators': 100, 'random_state': 1}",0.5,0.5,0.5,0.08078384399414062,0.29973506927490234
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.75, 'max_samples': 0.75, 'n_estimators': 50, 'random_state': 1}",0.5,0.5,0.5,0.06832695007324219,0.19000244140625
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.75, 'max_samples': 0.75, 'n_estimators': 200, 'random_state': 1}",0.5,0.5,0.5,0.14561057090759277,0.644277811050415
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.75, 'max_samples': 0.75, 'n_estimators': 150, 'random_state': 1}",0.5,0.5,0.5,0.08178162574768066,0.4165196418762207
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.75, 'max_samples': 0.75, 'n_estimators': 100, 'random_state': 1}",0.5,0.5,0.5,0.11469411849975586,0.4886941909790039
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.75, 'max_samples': 0.5, 'n_estimators': 50, 'random_state': 1}",0.5,0.5,0.5,0.029430389404296875,0.1351473331451416
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.75, 'max_samples': 0.5, 'n_estimators': 200, 'random_state': 1}",0.5,0.5,0.5,0.2982194423675537,0.6133785247802734
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.75, 'max_samples': 0.5, 'n_estimators': 150, 'random_state': 1}",0.5,0.5,0.5,0.08178281784057617,0.45977067947387695
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.75, 'max_samples': 0.5, 'n_estimators': 100, 'random_state': 1}",0.5,0.5,0.5,0.06781888008117676,0.2677936553955078
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 200, 'random_state': 1}",0.5,0.5,0.5,0.1401352882385254,0.617368221282959
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 150, 'random_state': 1}",0.5,0.5,0.5,0.11668777465820312,0.6207923889160156
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 100, 'random_state': 1}",0.5,0.5,0.5,0.07108330726623535,0.44283556938171387
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 50, 'random_state': 1}",0.5,0.5,0.5,0.0359039306640625,0.20345520973205566
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 200, 'random_state': 1}",0.5,0.5,0.5,0.11520028114318848,0.5245981216430664
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 1.0, 'max_samples': 'auto', 'n_estimators': 50, 'random_state': 1}",0.5,0.5,0.5,0.0498652458190918,0.14014601707458496
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 1.0, 'max_samples': 0.5, 'n_estimators': 50, 'random_state': 1}",0.5,0.5,0.5,0.05285811424255371,0.1850142478942871
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.1, 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 100, 'random_state': 1}",0.5,0.5,0.5,0.05735635757446289,0.2732701301574707
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.1, 'max_features': 0.75, 'max_samples': 0.5, 'n_estimators': 100, 'random_state': 1}",0.5,0.5,0.5,0.0713202953338623,0.3515908718109131
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.1, 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 200, 'random_state': 1}",0.5,0.5,0.5,0.13364887237548828,1.0962800979614258
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.1, 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 150, 'random_state': 1}",0.5,0.5,0.5,0.08178162574768066,0.4964725971221924
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.1, 'max_features': 0.75, 'max_samples': 'auto', 'n_estimators': 100, 'random_state': 1}",0.5,0.5,0.5,0.07280540466308594,0.2982032299041748
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.1, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 50, 'random_state': 1}",0.5,0.5,0.5,0.025931119918823242,0.19248533248901367
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.1, 'max_features': 0.5, 'max_samples': 1.0, 'n_estimators': 100, 'random_state': 1}",0.5,0.5,0.5,0.0718085765838623,0.29979848861694336
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.1, 'max_features': 0.5, 'max_samples': 0.75, 'n_estimators': 50, 'random_state': 1}",0.5,0.5,0.5,0.03291177749633789,0.1266617774963379
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.1, 'max_features': 0.5, 'max_samples': 0.5, 'n_estimators': 50, 'random_state': 1}",0.5,0.5,0.5,0.03191423416137695,0.12318038940429688
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 1.0, 'max_samples': 0.75, 'n_estimators': 100, 'random_state': 1}",0.5,0.5,0.5,0.06183314323425293,0.2922191619873047
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.1, 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 50, 'random_state': 1}",0.5,0.5,0.5,0.024933576583862305,0.12666082382202148
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.1, 'max_features': 0.5, 'max_samples': 'auto', 'n_estimators': 100, 'random_state': 1}",0.5,0.5,0.5,0.1296529769897461,0.2725870609283447
"Floresta de Isolamento: {'bootstrap': True, 'contamination': 0.05, 'max_features': 1.0, 'max_samples': 1.0, 'n_estimators': 50, 'random_state': 1}",0.5,0.5,0.5,0.03091740608215332,0.2184159755706787
